日期,国家,确诊人数,治愈人数,死亡人数,新增确诊,新增死亡,现有确诊
5月31日,肯尼亚,1888,464,63,143,1,1424
6月1日,肯尼亚,1962,478,64,74,1,1484
6月2日,肯尼亚,2021,482,69,59,5,1539
6月3日,肯尼亚,2093,499,71,72,2,1594
6月4日,肯尼亚,2216,553,74,123,3,1663
6月5日,肯尼亚,2340,592,78,124,4,1748
6月6日,肯尼亚,2474,643,79,134,1,1831
6月7日,肯尼亚,2600,706,83,126,4,1894
6月8日,肯尼亚,2767,752,84,167,1,2015
6月9日,肯尼亚,2872,849,85,105,1,2023
6月10日,肯尼亚,2989,873,88,117,3,2116
6月11日,肯尼亚,3094,1048,89,105,1,2046
6月12日,肯尼亚,3215,1092,92,121,3,2123
6月13日,肯尼亚,3305,1164,96,90,4,2141
6月14日,肯尼亚,3457,1221,100,152,4,2236
6月15日,肯尼亚,3594,1253,103,137,3,2341
6月16日,肯尼亚,3727,1286,104,133,1,2441
6月17日,肯尼亚,3860,1328,105,133,1,2532
6月18日,肯尼亚,4044,1353,107,184,2,2691
6月19日,肯尼亚,4257,1459,117,213,10,2798
6月20日,肯尼亚,4374,1550,119,117,2,2824
6月21日,肯尼亚,4478,1586,121,104,2,2892
6月22日,肯尼亚,4738,1607,123,260,2,3131
6月23日,肯尼亚,0,0,0,0,0,0
6月24日,肯尼亚,0,0,0,0,0,0
6月25日,肯尼亚,0,0,0,0,0,0
6月26日,肯尼亚,0,0,0,0,0,0
2月1日,尼泊尔,,,,,,0
2月2日,尼泊尔,,,,,,0
2月3日,尼泊尔,,,,,,0
2月4日,尼泊尔,,,,,,0
2月5日,尼泊尔,,,,,,0
2月6日,尼泊尔,,,,,,0
2月7日,尼泊尔,,,,,,0
2月8日,尼泊尔,,,,,,0
2月9日,尼泊尔,,,,,,0
2月10日,尼泊尔,,,,,,0
2月11日,尼泊尔,,,,,,0
2月12日,尼泊尔,,,,,,0
2月13日,尼泊尔,,,,,,0
2月14日,尼泊尔,,,,,,0
2月15日,尼泊尔,,,,,,0
2月16日,尼泊尔,,,,,,0
2月17日,尼泊尔,,,,,,0
2月18日,尼泊尔,,,,,,0
2月19日,尼泊尔,,,,,,0
2月20日,尼泊尔,,,,,,0
2月21日,尼泊尔,,,,,,0
2月22日,尼泊尔,,,,,,0
2月23日,尼泊尔,,,,,,0
2月24日,尼泊尔,,,,,,0
2月25日,尼泊尔,,,,,,0
2月26日,尼泊尔,,,,,,0
2月27日,尼泊尔,,,,,,0
2月28日,尼泊尔,,,,,,0
2月29日,尼泊尔,,,,,,0
3月1日,尼泊尔,,,,,,0
3月2日,尼泊尔,,,,,,0
3月3日,尼泊尔,,,,,,0
3月4日,尼泊尔,,,,,,0
3月5日,尼泊尔,,,,,,0
3月6日,尼泊尔,,,,,,0
3月7日,尼泊尔,1,1,,,,0
3月8日,尼泊尔,1,1,,,,0
3月9日,尼泊尔,1,1,,,,0
3月10日,尼泊尔,1,1,,,,0
3月11日,尼泊尔,1,1,,,,0
3月12日,尼泊尔,1,1,,,,0
3月13日,尼泊尔,1,1,,,,0
3月14日,尼泊尔,1,1,,,,0
3月15日,尼泊尔,1,1,,,,0
3月16日,尼泊尔,1,1,,,,0
3月17日,尼泊尔,1,1,,,,0
3月18日,尼泊尔,1,1,,,,0
3月19日,尼泊尔,1,1,,,,0
3月20日,尼泊尔,1,1,,,,0
3月21日,尼泊尔,1,1,,,,0
3月22日,尼泊尔,1,1,,,,0
3月23日,尼泊尔,1,1,,,,0
3月24日,尼泊尔,2,1,,1,,1
3月25日,尼泊尔,2,1,,,,1
3月26日,尼泊尔,3,1,,1,,2
3月27日,尼泊尔,3,1,,,,2
3月28日,尼泊尔,4,1,,1,,3
3月29日,尼泊尔,5,1,,1,,4
3月30日,尼泊尔,5,1,,,,4
3月31日,尼泊尔,5,1,,,,4
4月1日,尼泊尔,5,1,,,,4
4月2日,尼泊尔,5,1,,,,4
4月3日,尼泊尔,6,1,,1,,5
4月4日,尼泊尔,6,1,,,,5
4月5日,尼泊尔,9,1,,3,,8
4月6日,尼泊尔,9,1,,,,8
4月7日,尼泊尔,9,1,,,,8
4月8日,尼泊尔,9,1,,,,8
4月9日,尼泊尔,9,1,,,,8
4月10日,尼泊尔,9,1,,,,8
4月11日,尼泊尔,9,1,,,,8
4月12日,尼泊尔,9,1,,,,8
4月13日,尼泊尔,12,1,,3,,11
4月14日,尼泊尔,14,1,0,2,0,13
4月15日,尼泊尔,16,1,0,2,0,15
4月16日,尼泊尔,16,1,0,0,0,15
4月17日,尼泊尔,16,2,0,0,0,14
4月18日,尼泊尔,30,2,0,14,0,28
4月19日,尼泊尔,31,2,0,1,0,29
4月20日,尼泊尔,31,4,0,0,0,27
4月21日,尼泊尔,31,4,0,0,0,27
4月22日,尼泊尔,43,4,0,12,0,39
4月23日,尼泊尔,45,7,0,2,0,38
4月24日,尼泊尔,48,9,0,3,0,39
4月25日,尼泊尔,49,10,0,1,0,39
4月26日,尼泊尔,49,12,0,0,0,37
4月27日,尼泊尔,52,16,0,3,0,36
4月28日,尼泊尔,52,16,0,0,0,36
4月29日,尼泊尔,54,16,0,2,0,38
4月30日,尼泊尔,57,16,0,3,0,41
5月1日,尼泊尔,57,16,0,0,0,41
5月2日,尼泊尔,59,16,0,2,0,43
5月3日,尼泊尔,59,16,0,0,0,43
5月4日,尼泊尔,75,16,0,16,0,59
5月5日,尼泊尔,75,16,0,0,0,59
5月6日,尼泊尔,82,16,0,7,0,66
5月7日,尼泊尔,99,22,0,17,0,77
5月8日,尼泊尔,101,22,0,2,0,79
5月9日,尼泊尔,102,31,0,1,0,71
5月10日,尼泊尔,109,31,0,7,0,78
5月11日,尼泊尔,110,31,0,1,0,79
5月12日,尼泊尔,134,33,0,24,0,101
5月13日,尼泊尔,217,33,0,83,0,184
5月14日,尼泊尔,243,35,0,26,0,208
5月15日,尼泊尔,246,35,0,3,0,211
5月16日,尼泊尔,267,36,0,21,0,231
5月17日,尼泊尔,281,36,1,14,1,245
5月18日,尼泊尔,295,36,2,14,1,259
5月19日,尼泊尔,375,36,2,80,0,339
5月20日,尼泊尔,402,37,2,27,0,365
5月21日,尼泊尔,427,45,2,25,0,382
5月22日,尼泊尔,457,49,3,30,1,408
5月23日,尼泊尔,516,70,3,59,0,446
5月24日,尼泊尔,584,70,3,68,0,514
5月25日,尼泊尔,602,87,3,19,0,515
5月26日,尼泊尔,682,112,4,79,1,570
5月27日,尼泊尔,772,155,4,90,0,617
5月28日,尼泊尔,886,183,4,114,0,703
5月29日,尼泊尔,1042,187,5,156,1,855
5月30日,尼泊尔,1212,206,6,170,1,1006
5月31日,尼泊尔,1401,219,6,189,0,1182
6月1日,尼泊尔,1572,220,8,171,2,1352
6月2日,尼泊尔,1811,221,8,239,0,1590
6月3日,尼泊尔,2099,266,8,288,0,1833
6月4日,尼泊尔,2300,278,9,201,1,2022
6月5日,尼泊尔,2634,290,10,334,1,2344
6月6日,尼泊尔,2912,333,11,278,1,2579
6月7日,尼泊尔,3235,365,13,323,2,2870
6月8日,尼泊尔,3448,467,13,213,0,2981
6月9日,尼泊尔,3762,488,14,314,1,3274
6月10日,尼泊尔,4086,584,15,324,1,3502
6月11日,尼泊尔,4364,674,15,278,0,3690
6月12日,尼泊尔,4614,861,15,250,0,3753
6月13日,尼泊尔,5062,877,16,448,1,4185
6月14日,尼泊尔,5335,913,18,273,2,4422
6月15日,尼泊尔,5760,974,19,425,1,4786
6月16日,尼泊尔,6211,1041,19,451,0,5170
6月17日,尼泊尔,6591,1158,19,380,0,5433
6月18日,尼泊尔,7177,1167,20,586,1,6010
6月19日,尼泊尔,7848,1186,22,671,2,6662
6月20日,尼泊尔,8274,1402,22,426,0,6872
6月21日,尼泊尔,8605,1578,22,331,0,7027
6月22日,尼泊尔,9026,1772,23,421,1,7254
6月23日,尼泊尔,0,0,0,0,0,0
6月24日,尼泊尔,0,0,0,0,0,0
6月25日,尼泊尔,0,0,0,0,0,0
6月26日,尼泊尔,0,0,0,0,0,0
2月1日,吉尔吉斯斯坦,,,,,,0
2月2日,吉尔吉斯斯坦,,,,,,0
2月3日,吉尔吉斯斯坦,,,,,,0
2月4日,吉尔吉斯斯坦,,,,,,0
2月5日,吉尔吉斯斯坦,,,,,,0
2月6日,吉尔吉斯斯坦,,,,,,0
2月7日,吉尔吉斯斯坦,,,,,,0
2月8日,吉尔吉斯斯坦,,,,,,0
2月9日,吉尔吉斯斯坦,,,,,,0
2月10日,吉尔吉斯斯坦,,,,,,0
2月11日,吉尔吉斯斯坦,,,,,,0
2月12日,吉尔吉斯斯坦,,,,,,0
2月13日,吉尔吉斯斯坦,,,,,,0
2月14日,吉尔吉斯斯坦,,,,,,0
2月15日,吉尔吉斯斯坦,,,,,,0
2月16日,吉尔吉斯斯坦,,,,,,0
2月17日,吉尔吉斯斯坦,,,,,,0
2月18日,吉尔吉斯斯坦,,,,,,0
2月19日,吉尔吉斯斯坦,,,,,,0
2月20日,吉尔吉斯斯坦,,,,,,0
2月21日,吉尔吉斯斯坦,,,,,,0
2月22日,吉尔吉斯斯坦,,,,,,0
2月23日,吉尔吉斯斯坦,,,,,,0
2月24日,吉尔吉斯斯坦,,,,,,0
2月25日,吉尔吉斯斯坦,,,,,,0
2月26日,吉尔吉斯斯坦,,,,,,0
2月27日,吉尔吉斯斯坦,,,,,,0
2月28日,吉尔吉斯斯坦,,,,,,0
2月29日,吉尔吉斯斯坦,,,,,,0
3月1日,吉尔吉斯斯坦,,,,,,0
3月2日,吉尔吉斯斯坦,,,,,,0
3月3日,吉尔吉斯斯坦,,,,,,0
3月4日,吉尔吉斯斯坦,,,,,,0
3月5日,吉尔吉斯斯坦,,,,,,0
3月6日,吉尔吉斯斯坦,,,,,,0
3月7日,吉尔吉斯斯坦,,,,,,0
3月8日,吉尔吉斯斯坦,,,,,,0
3月9日,吉尔吉斯斯坦,,,,,,0
3月10日,吉尔吉斯斯坦,,,,,,0
3月11日,吉尔吉斯斯坦,,,,,,0
3月12日,吉尔吉斯斯坦,,,,,,0
3月13日,吉尔吉斯斯坦,,,,,,0
3月14日,吉尔吉斯斯坦,,,,,,0
3月15日,吉尔吉斯斯坦,,,,,,0
3月16日,吉尔吉斯斯坦,,,,,,0
3月17日,吉尔吉斯斯坦,,,,,,0
3月18日,吉尔吉斯斯坦,,,,,,0
3月19日,吉尔吉斯斯坦,3,,,3,,3
3月20日,吉尔吉斯斯坦,3,,,0,,3
3月21日,吉尔吉斯斯坦,12,,,9,,12
3月22日,吉尔吉斯斯坦,14,,,2,,14
3月23日,吉尔吉斯斯坦,14,,,0,,14
3月24日,吉尔吉斯斯坦,16,,,2,,16
3月25日,吉尔吉斯斯坦,42,,,26,,42
3月26日,吉尔吉斯斯坦,44,,,2,,44
3月27日,吉尔吉斯斯坦,44,,,0,,44
3月28日,吉尔吉斯斯坦,58,,,14,,58
3月29日,吉尔吉斯斯坦,58,,,0,,58
3月30日,吉尔吉斯斯坦,84,,,26,,84
3月31日,吉尔吉斯斯坦,94,3,,10,,91
4月1日,吉尔吉斯斯坦,107,3,,13,,104
4月2日,吉尔吉斯斯坦,111,3,,4,,108
4月3日,吉尔吉斯斯坦,116,5,,5,,111
4月4日,吉尔吉斯斯坦,130,6,1,14,1,124
4月5日,吉尔吉斯斯坦,144,9,1,14,,135
4月6日,吉尔吉斯斯坦,147,9,1,3,,138
4月7日,吉尔吉斯斯坦,216,33,4,69,3,183
4月8日,吉尔吉斯斯坦,228,33,4,12,,195
4月9日,吉尔吉斯斯坦,270,33,4,42,,237
4月10日,吉尔吉斯斯坦,280,35,4,10,,245
4月11日,吉尔吉斯斯坦,298,35,5,18,1,263
4月12日,吉尔吉斯斯坦,339,44,5,41,,295
4月13日,吉尔吉斯斯坦,377,54,5,38,,323
4月14日,吉尔吉斯斯坦,419,67,5,42,0,352
4月15日,吉尔吉斯斯坦,430,71,5,11,0,359
4月16日,吉尔吉斯斯坦,449,78,5,19,0,371
4月17日,吉尔吉斯斯坦,466,91,5,17,0,375
4月18日,吉尔吉斯斯坦,489,114,5,23,0,375
4月19日,吉尔吉斯斯坦,506,130,5,17,0,376
4月20日,吉尔吉斯斯坦,554,133,5,48,0,421
4月21日,吉尔吉斯斯坦,568,201,7,14,2,367
4月22日,吉尔吉斯斯坦,590,216,7,22,0,374
4月23日,吉尔吉斯斯坦,612,254,7,22,0,358
4月24日,吉尔吉斯斯坦,631,302,8,19,1,329
4月25日,吉尔吉斯斯坦,656,322,8,25,0,334
4月26日,吉尔吉斯斯坦,665,345,8,9,0,320
4月27日,吉尔吉斯斯坦,682,370,8,17,0,312
4月28日,吉尔吉斯斯坦,695,395,8,13,0,300
4月29日,吉尔吉斯斯坦,708,416,8,13,0,292
4月30日,吉尔吉斯斯坦,729,437,8,21,0,292
5月1日,吉尔吉斯斯坦,746,462,8,17,0,284
5月2日,吉尔吉斯斯坦,756,504,8,10,0,252
5月3日,吉尔吉斯斯坦,769,527,8,13,0,242
5月4日,吉尔吉斯斯坦,795,564,10,26,2,231
5月5日,吉尔吉斯斯坦,830,575,10,35,0,255
5月6日,吉尔吉斯斯坦,843,600,11,13,1,243
5月7日,吉尔吉斯斯坦,871,614,12,28,1,257
5月8日,吉尔吉斯斯坦,895,637,12,24,0,258
5月9日,吉尔吉斯斯坦,906,650,12,11,0,256
5月10日,吉尔吉斯斯坦,931,658,12,25,0,273
5月11日,吉尔吉斯斯坦,1002,675,12,71,0,327
5月12日,吉尔吉斯斯坦,1016,688,12,14,0,328
5月13日,吉尔吉斯斯坦,1037,709,12,21,0,328
5月14日,吉尔吉斯斯坦,1044,726,12,7,0,318
5月15日,吉尔吉斯斯坦,1082,735,12,38,0,347
5月16日,吉尔吉斯斯坦,1111,745,14,29,2,366
5月17日,吉尔吉斯斯坦,1117,783,14,6,0,334
5月18日,吉尔吉斯斯坦,1138,804,14,21,0,334
5月19日,吉尔吉斯斯坦,1216,827,14,78,0,389
5月20日,吉尔吉斯斯坦,1243,898,14,27,0,345
5月21日,吉尔吉斯斯坦,1270,910,14,27,0,360
5月22日,吉尔吉斯斯坦,1313,923,14,43,0,390
5月23日,吉尔吉斯斯坦,1350,939,14,37,0,411
5月24日,吉尔吉斯斯坦,1365,957,14,15,0,408
5月25日,吉尔吉斯斯坦,1403,980,14,38,0,423
5月26日,吉尔吉斯斯坦,1433,992,16,30,2,441
5月27日,吉尔吉斯斯坦,1468,1015,16,35,0,453
5月28日,吉尔吉斯斯坦,1520,1043,16,52,0,477
5月29日,吉尔吉斯斯坦,1594,1066,16,74,0,528
5月30日,吉尔吉斯斯坦,1662,1088,16,68,0,574
5月31日,吉尔吉斯斯坦,1722,1113,16,60,0,609
6月1日,吉尔吉斯斯坦,1748,1170,16,26,0,578
6月2日,吉尔吉斯斯坦,1817,1181,16,69,0,636
6月3日,吉尔吉斯斯坦,1845,1219,17,28,1,626
6月4日,吉尔吉斯斯坦,1871,1265,20,26,3,606
6月5日,吉尔吉斯斯坦,1899,1292,20,28,0,607
6月6日,吉尔吉斯斯坦,1936,1340,22,37,2,596
6月7日,吉尔吉斯斯坦,1974,1360,22,38,0,614
6月8日,吉尔吉斯斯坦,2007,1425,22,33,0,582
6月9日,吉尔吉斯斯坦,2032,1445,23,25,1,587
6月10日,吉尔吉斯斯坦,2055,1483,24,23,1,572
6月11日,吉尔吉斯斯坦,2093,1572,26,38,2,521
6月12日,吉尔吉斯斯坦,2129,1630,26,36,0,499
6月13日,吉尔吉斯斯坦,2166,1668,26,37,0,498
6月14日,吉尔吉斯斯坦,2207,1722,27,41,1,485
6月15日,吉尔吉斯斯坦,2285,1791,27,78,0,494
6月16日,吉尔吉斯斯坦,2372,1813,27,87,0,559
6月17日,吉尔吉斯斯坦,2472,1847,29,100,2,625
6月18日,吉尔吉斯斯坦,2562,1902,30,90,1,660
6月19日,吉尔吉斯斯坦,2657,1933,31,95,1,724
6月20日,吉尔吉斯斯坦,2789,1961,32,132,1,828
6月21日,吉尔吉斯斯坦,2981,1981,35,192,3,1000
6月22日,吉尔吉斯斯坦,3151,2011,37,170,2,1140
6月23日,吉尔吉斯斯坦,0,0,0,0,0,0
6月24日,吉尔吉斯斯坦,0,0,0,0,0,0
6月25日,吉尔吉斯斯坦,0,0,0,0,0,0
6月26日,吉尔吉斯斯坦,0,0,0,0,0,0
2月1日,委内瑞拉,,,,,,0
2月2日,委内瑞拉,,,,,,0
2月3日,委内瑞拉,,,,,,0
2月4日,委内瑞拉,,,,,,0
2月5日,委内瑞拉,,,,,,0
2月6日,委内瑞拉,,,,,,0
2月7日,委内瑞拉,,,,,,0
2月8日,委内瑞拉,,,,,,0
2月9日,委内瑞拉,,,,,,0
2月10日,委内瑞拉,,,,,,0
2月11日,委内瑞拉,,,,,,0
2月12日,委内瑞拉,,,,,,0
2月13日,委内瑞拉,,,,,,0
2月14日,委内瑞拉,,,,,,0
2月15日,委内瑞拉,,,,,,0
2月16日,委内瑞拉,,,,,,0
2月17日,委内瑞拉,,,,,,0
2月18日,委内瑞拉,,,,,,0
2月19日,委内瑞拉,,,,,,0
2月20日,委内瑞拉,,,,,,0
2月21日,委内瑞拉,,,,,,0
2月22日,委内瑞拉,,,,,,0
2月23日,委内瑞拉,,,,,,0
2月24日,委内瑞拉,,,,,,0
2月25日,委内瑞拉,,,,,,0
2月26日,委内瑞拉,,,,,,0
2月27日,委内瑞拉,,,,,,0
2月28日,委内瑞拉,,,,,,0
2月29日,委内瑞拉,,,,,,0
3月1日,委内瑞拉,,,,,,0
3月2日,委内瑞拉,,,,,,0
3月3日,委内瑞拉,,,,,,0
3月4日,委内瑞拉,,,,,,0
3月5日,委内瑞拉,,,,,,0
3月6日,委内瑞拉,,,,,,0
3月7日,委内瑞拉,,,,,,0
3月8日,委内瑞拉,,,,,,0
3月9日,委内瑞拉,,,,,,0
3月10日,委内瑞拉,,,,,,0
3月11日,委内瑞拉,,,,,,0
3月12日,委内瑞拉,,,,,,0
3月13日,委内瑞拉,,,,,,0
3月14日,委内瑞拉,2,,,2,,2
3月15日,委内瑞拉,2,,,0,,2
3月16日,委内瑞拉,17,,,15,,17
3月17日,委内瑞拉,17,,,0,,17
3月18日,委内瑞拉,33,,,16,,33
3月19日,委内瑞拉,36,,,3,,36
3月20日,委内瑞拉,42,,,6,,42
3月21日,委内瑞拉,65,1,,23,,64
3月22日,委内瑞拉,70,15,,5,,55
3月23日,委内瑞拉,70,15,,0,,55
3月24日,委内瑞拉,77,15,,7,,62
3月25日,委内瑞拉,84,15,,7,,69
3月26日,委内瑞拉,91,15,,7,,76
3月27日,委内瑞拉,106,15,,15,,91
3月28日,委内瑞拉,107,31,1,1,1,76
3月29日,委内瑞拉,119,39,2,12,1,80
3月30日,委内瑞拉,119,39,2,0,0,80
3月31日,委内瑞拉,135,39,3,16,1,96
4月1日,委内瑞拉,135,39,3,0,0,96
4月2日,委内瑞拉,143,41,3,8,0,102
4月3日,委内瑞拉,144,43,3,1,0,101
4月4日,委内瑞拉,146,43,5,2,2,103
4月5日,委内瑞拉,155,52,7,9,2,103
4月6日,委内瑞拉,159,52,7,4,0,107
4月7日,委内瑞拉,159,52,7,0,0,107
4月8日,委内瑞拉,165,65,7,6,0,100
4月9日,委内瑞拉,166,65,7,1,0,101
4月10日,委内瑞拉,171,84,9,5,2,87
4月11日,委内瑞拉,171,84,9,0,0,87
4月12日,委内瑞拉,175,93,9,4,0,82
4月13日,委内瑞拉,175,93,9,0,0,82
4月14日,委内瑞拉,189,110,9,14,0,79
4月15日,委内瑞拉,189,110,9,0,0,79
4月16日,委内瑞拉,197,111,9,8,0,86
4月17日,委内瑞拉,204,111,9,7,0,93
4月18日,委内瑞拉,204,111,9,0,0,93
4月19日,委内瑞拉,227,113,9,23,0,114
4月20日,委内瑞拉,227,117,9,0,0,110
4月21日,委内瑞拉,256,117,9,29,0,139
4月22日,委内瑞拉,285,117,10,29,1,168
4月23日,委内瑞拉,288,122,10,3,0,166
4月24日,委内瑞拉,298,122,10,10,0,176
4月25日,委内瑞拉,318,132,10,20,0,186
4月26日,委内瑞拉,318,132,10,0,0,186
4月27日,委内瑞拉,323,132,10,5,0,191
4月28日,委内瑞拉,325,137,10,2,0,188
4月29日,委内瑞拉,329,142,10,4,0,187
4月30日,委内瑞拉,329,142,10,0,0,187
5月1日,委内瑞拉,331,142,10,2,0,189
5月2日,委内瑞拉,335,142,10,4,0,193
5月3日,委内瑞拉,345,148,10,10,0,197
5月4日,委内瑞拉,345,148,10,0,0,197
5月5日,委内瑞拉,357,158,10,12,0,199
5月6日,委内瑞拉,361,158,10,4,0,203
5月7日,委内瑞拉,367,164,10,6,0,203
5月8日,委内瑞拉,379,176,10,12,0,203
5月9日,委内瑞拉,381,185,10,2,0,196
5月10日,委内瑞拉,388,190,10,7,0,198
5月11日,委内瑞拉,402,190,10,14,0,212
5月12日,委内瑞拉,414,193,10,12,0,221
5月13日,委内瑞拉,422,205,10,8,0,217
5月14日,委内瑞拉,423,220,10,1,0,203
5月15日,委内瑞拉,440,220,10,17,0,220
5月16日,委内瑞拉,455,220,10,15,0,235
5月17日,委内瑞拉,459,229,10,4,0,230
5月18日,委内瑞拉,504,241,10,45,0,263
5月19日,委内瑞拉,541,241,10,37,0,300
5月20日,委内瑞拉,618,253,10,77,0,365
5月21日,委内瑞拉,749,253,10,131,0,496
5月22日,委内瑞拉,824,262,10,75,0,562
5月23日,委内瑞拉,882,262,10,58,0,620
5月24日,委内瑞拉,944,262,10,62,0,682
5月25日,委内瑞拉,1010,262,10,66,0,748
5月26日,委内瑞拉,1121,262,10,111,0,859
5月27日,委内瑞拉,1177,302,10,56,0,875
5月28日,委内瑞拉,1245,302,11,68,1,943
5月29日,委内瑞拉,1245,302,11,0,0,943
5月30日,委内瑞拉,1327,302,11,82,0,1025
5月31日,委内瑞拉,1370,302,14,43,3,1068
6月1日,委内瑞拉,1459,302,14,89,0,1157
6月2日,委内瑞拉,1510,302,14,51,0,1208
6月3日,委内瑞拉,1662,302,17,152,3,1360
6月4日,委内瑞拉,1819,334,18,157,1,1485
6月5日,委内瑞拉,1952,334,20,133,2,1618
6月6日,委内瑞拉,2087,334,20,135,0,1753
6月7日,委内瑞拉,2145,334,20,58,0,1811
6月8日,委内瑞拉,2316,385,22,171,2,1931
6月9日,委内瑞拉,2377,487,22,61,0,1890
6月10日,委内瑞拉,2473,487,22,96,0,1986
6月11日,委内瑞拉,2632,487,23,159,1,2145
6月12日,委内瑞拉,2738,487,23,106,0,2251
6月13日,委内瑞拉,2814,487,23,76,0,2327
6月14日,委内瑞拉,2879,487,23,65,0,2392
6月15日,委内瑞拉,2904,487,24,25,1,2417
6月16日,委内瑞拉,3062,835,26,158,2,2227
6月17日,委内瑞拉,3062,835,26,0,0,2227
6月18日,委内瑞拉,3150,835,27,88,1,2315
6月19日,委内瑞拉,3386,835,28,236,1,2551
6月20日,委内瑞拉,3483,835,28,97,0,2648
6月21日,委内瑞拉,3591,835,30,108,2,2756
6月22日,委内瑞拉,3789,835,33,198,3,2954
6月23日,委内瑞拉,,,,,,0
6月24日,委内瑞拉,,,,,,0
6月25日,委内瑞拉,,,,,,0
6月26日,委内瑞拉,,,,,,0
2月1日,埃塞俄比亚,,,,,,0
2月2日,埃塞俄比亚,,,,,,0
2月3日,埃塞俄比亚,,,,,,0
2月4日,埃塞俄比亚,,,,,,0
2月5日,埃塞俄比亚,,,,,,0
2月6日,埃塞俄比亚,,,,,,0
2月7日,埃塞俄比亚,,,,,,0
2月8日,埃塞俄比亚,,,,,,0
2月9日,埃塞俄比亚,,,,,,0
2月10日,埃塞俄比亚,,,,,,0
2月11日,埃塞俄比亚,,,,,,0
2月12日,埃塞俄比亚,,,,,,0
2月13日,埃塞俄比亚,,,,,,0
2月14日,埃塞俄比亚,,,,,,0
2月15日,埃塞俄比亚,,,,,,0
2月16日,埃塞俄比亚,,,,,,0
2月17日,埃塞俄比亚,,,,,,0
2月18日,埃塞俄比亚,,,,,,0
2月19日,埃塞俄比亚,,,,,,0
2月20日,埃塞俄比亚,,,,,,0
2月21日,埃塞俄比亚,,,,,,0
2月22日,埃塞俄比亚,,,,,,0
2月23日,埃塞俄比亚,,,,,,0
2月24日,埃塞俄比亚,,,,,,0
2月25日,埃塞俄比亚,,,,,,0
2月26日,埃塞俄比亚,,,,,,0
2月27日,埃塞俄比亚,,,,,,0
2月28日,埃塞俄比亚,,,,,,0
2月29日,埃塞俄比亚,,,,,,0
3月1日,埃塞俄比亚,,,,,,0
3月2日,埃塞俄比亚,,,,,,0
3月3日,埃塞俄比亚,,,,,,0
3月4日,埃塞俄比亚,,,,,,0
3月5日,埃塞俄比亚,,,,,,0
3月6日,埃塞俄比亚,,,,,,0
3月7日,埃塞俄比亚,,,,,,0
3月8日,埃塞俄比亚,,,,,,0
3月9日,埃塞俄比亚,,,,,,0
3月10日,埃塞俄比亚,,,,,,0
3月11日,埃塞俄比亚,,,,,,0
3月12日,埃塞俄比亚,,,,,,0
3月13日,埃塞俄比亚,,,,,,0
3月14日,埃塞俄比亚,1,,,1,,1
3月15日,埃塞俄比亚,1,,,0,,1
3月16日,埃塞俄比亚,4,,,3,,4
3月17日,埃塞俄比亚,5,,,1,,5
3月18日,埃塞俄比亚,6,,,1,,6
3月19日,埃塞俄比亚,6,,,0,,6
3月20日,埃塞俄比亚,7,,,1,,7
3月21日,埃塞俄比亚,9,,,2,,9
3月22日,埃塞俄比亚,9,,,0,,9
3月23日,埃塞俄比亚,11,,,2,,11
3月24日,埃塞俄比亚,11,,,0,,11
3月25日,埃塞俄比亚,12,,,1,,12
3月26日,埃塞俄比亚,12,,,0,,12
3月27日,埃塞俄比亚,12,,,0,,12
3月28日,埃塞俄比亚,16,,,4,,16
3月29日,埃塞俄比亚,16,1,,0,,15
3月30日,埃塞俄比亚,19,1,,3,,18
3月31日,埃塞俄比亚,23,4,,4,,19
4月1日,埃塞俄比亚,26,2,,3,,24
4月2日,埃塞俄比亚,29,2,,3,,27
4月3日,埃塞俄比亚,29,3,,0,,26
4月4日,埃塞俄比亚,35,3,,6,,32
4月5日,埃塞俄比亚,38,4,,3,,34
4月6日,埃塞俄比亚,43,4,2,5,2,39
4月7日,埃塞俄比亚,44,4,2,1,,40
4月8日,埃塞俄比亚,52,4,2,8,,48
4月9日,埃塞俄比亚,55,4,2,3,,51
4月10日,埃塞俄比亚,56,4,2,1,,52
4月11日,埃塞俄比亚,65,4,3,9,1,61
4月12日,埃塞俄比亚,69,10,3,4,,59
4月13日,埃塞俄比亚,71,10,3,2,,61
4月14日,埃塞俄比亚,74,14,3,3,0,60
4月15日,埃塞俄比亚,82,14,3,8,0,68
4月16日,埃塞俄比亚,85,15,3,3,0,70
4月17日,埃塞俄比亚,92,15,3,7,0,77
4月18日,埃塞俄比亚,96,15,3,4,0,81
4月19日,埃塞俄比亚,105,16,3,9,0,89
4月20日,埃塞俄比亚,108,16,3,3,0,92
4月21日,埃塞俄比亚,111,16,3,3,0,95
4月22日,埃塞俄比亚,114,16,3,3,0,98
4月23日,埃塞俄比亚,116,21,3,2,0,95
4月24日,埃塞俄比亚,116,21,3,0,0,95
4月25日,埃塞俄比亚,117,25,3,1,0,92
4月26日,埃塞俄比亚,122,29,3,5,0,93
4月27日,埃塞俄比亚,123,41,3,1,0,82
4月28日,埃塞俄比亚,124,50,3,1,0,74
4月29日,埃塞俄比亚,126,50,3,2,0,76
4月30日,埃塞俄比亚,130,58,3,4,0,72
5月1日,埃塞俄比亚,131,59,3,1,0,72
5月2日,埃塞俄比亚,133,66,3,2,0,67
5月3日,埃塞俄比亚,133,69,3,0,0,64
5月4日,埃塞俄比亚,135,75,3,2,0,60
5月5日,埃塞俄比亚,140,75,3,5,0,65
